"file","caption","category","png_time","StartTime","basename","dirname","dirname2","path"
"index4_logcpuedata_RecPC.png","Log index data for RecPC. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_RecPC.png",".",".","./index4_logcpuedata_RecPC.png"
"index5_logcpuefit_RecPC.png","Fit to log index data on log scale for RecPC. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_RecPC.png",".",".","./index5_logcpuefit_RecPC.png"
"index6_logcpuecheck_RecPC.png","log(observed) vs. log(expected) index values with smoother for RecPC","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_RecPC.png",".",".","./index6_logcpuecheck_RecPC.png"
"index1_cpuedata_RecDD.png","Index data for RecDD. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_RecDD.png",".",".","./index1_cpuedata_RecDD.png"
"index2_cpuefit_RecDD.png","Fit to index data for RecDD. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_RecDD.png",".",".","./index2_cpuefit_RecDD.png"
"index3_cpuecheck_RecDD.png","Observed vs. expected index values with smoother for RecDD","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_RecDD.png",".",".","./index3_cpuecheck_RecDD.png"
"index4_logcpuedata_RecDD.png","Log index data for RecDD. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_RecDD.png",".",".","./index4_logcpuedata_RecDD.png"
"index5_logcpuefit_RecDD.png","Fit to log index data on log scale for RecDD. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_RecDD.png",".",".","./index5_logcpuefit_RecDD.png"
"index6_logcpuecheck_RecDD.png","log(observed) vs. log(expected) index values with smoother for RecDD","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_RecDD.png",".",".","./index6_logcpuecheck_RecDD.png"
"index1_cpuedata_Sanitation.png","Index data for Sanitation. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_Sanitation.png",".",".","./index1_cpuedata_Sanitation.png"
"index2_cpuefit_Sanitation.png","Fit to index data for Sanitation. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_Sanitation.png",".",".","./index2_cpuefit_Sanitation.png"
"index3_cpuecheck_Sanitation.png","Observed vs. expected index values with smoother for Sanitation","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_Sanitation.png",".",".","./index3_cpuecheck_Sanitation.png"
"index4_logcpuedata_Sanitation.png","Log index data for Sanitation. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_Sanitation.png",".",".","./index4_logcpuedata_Sanitation.png"
"index5_logcpuefit_Sanitation.png","Fit to log index data on log scale for Sanitation. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_Sanitation.png",".",".","./index5_logcpuefit_Sanitation.png"
"index6_logcpuecheck_Sanitation.png","log(observed) vs. log(expected) index values with smoother for Sanitation","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_Sanitation.png",".",".","./index6_logcpuecheck_Sanitation.png"
"index1_cpuedata_NWFSCTrawl.png","Index data for NWFSCTrawl. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_NWFSCTrawl.png",".",".","./index1_cpuedata_NWFSCTrawl.png"
"index2_cpuefit_NWFSCTrawl.png","Fit to index data for NWFSCTrawl. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_NWFSCTrawl.png",".",".","./index2_cpuefit_NWFSCTrawl.png"
"index3_cpuecheck_NWFSCTrawl.png","Observed vs. expected index values with smoother for NWFSCTrawl","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_NWFSCTrawl.png",".",".","./index3_cpuecheck_NWFSCTrawl.png"
"index4_logcpuedata_NWFSCTrawl.png","Log index data for NWFSCTrawl. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_NWFSCTrawl.png",".",".","./index4_logcpuedata_NWFSCTrawl.png"
"index5_logcpuefit_NWFSCTrawl.png","Fit to log index data on log scale for NWFSCTrawl. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_NWFSCTrawl.png",".",".","./index5_logcpuefit_NWFSCTrawl.png"
"index6_logcpuecheck_NWFSCTrawl.png","log(observed) vs. log(expected) index values with smoother for NWFSCTrawl","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_NWFSCTrawl.png",".",".","./index6_logcpuecheck_NWFSCTrawl.png"
"index1_cpuedata_GillnetSurvey.png","Index data for GillnetSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_GillnetSurvey.png",".",".","./index1_cpuedata_GillnetSurvey.png"
"index2_cpuefit_GillnetSurvey.png","Fit to index data for GillnetSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_GillnetSurvey.png",".",".","./index2_cpuefit_GillnetSurvey.png"
"index3_cpuecheck_GillnetSurvey.png","Observed vs. expected index values with smoother for GillnetSurvey","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_GillnetSurvey.png",".",".","./index3_cpuecheck_GillnetSurvey.png"
"index4_logcpuedata_GillnetSurvey.png","Log index data for GillnetSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_GillnetSurvey.png",".",".","./index4_logcpuedata_GillnetSurvey.png"
"index5_logcpuefit_GillnetSurvey.png","Fit to log index data on log scale for GillnetSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_GillnetSurvey.png",".",".","./index5_logcpuefit_GillnetSurvey.png"
"index6_logcpuecheck_GillnetSurvey.png","log(observed) vs. log(expected) index values with smoother for GillnetSurvey","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_GillnetSurvey.png",".",".","./index6_logcpuecheck_GillnetSurvey.png"
"index1_cpuedata_SCBSurvey.png","Index data for SCBSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_SCBSurvey.png",".",".","./index1_cpuedata_SCBSurvey.png"
"index2_cpuefit_SCBSurvey.png","Fit to index data for SCBSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_SCBSurvey.png",".",".","./index2_cpuefit_SCBSurvey.png"
"index3_cpuecheck_SCBSurvey.png","Observed vs. expected index values with smoother for SCBSurvey","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_SCBSurvey.png",".",".","./index3_cpuecheck_SCBSurvey.png"
"index4_logcpuedata_SCBSurvey.png","Log index data for SCBSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_SCBSurvey.png",".",".","./index4_logcpuedata_SCBSurvey.png"
"index5_logcpuefit_SCBSurvey.png","Fit to log index data on log scale for SCBSurvey. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_SCBSurvey.png",".",".","./index5_logcpuefit_SCBSurvey.png"
"index6_logcpuecheck_SCBSurvey.png","log(observed) vs. log(expected) index values with smoother for SCBSurvey","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_SCBSurvey.png",".",".","./index6_logcpuecheck_SCBSurvey.png"
"index1_cpuedata_RecPCOBR.png","Index data for RecPCOBR. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index1_cpuedata_RecPCOBR.png",".",".","./index1_cpuedata_RecPCOBR.png"
"index2_cpuefit_RecPCOBR.png","Fit to index data for RecPCOBR. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index2_cpuefit_RecPCOBR.png",".",".","./index2_cpuefit_RecPCOBR.png"
"index3_cpuecheck_RecPCOBR.png","Observed vs. expected index values with smoother for RecPCOBR","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index3_cpuecheck_RecPCOBR.png",".",".","./index3_cpuecheck_RecPCOBR.png"
"index4_logcpuedata_RecPCOBR.png","Log index data for RecPCOBR. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index4_logcpuedata_RecPCOBR.png",".",".","./index4_logcpuedata_RecPCOBR.png"
"index5_logcpuefit_RecPCOBR.png","Fit to log index data on log scale for RecPCOBR. Lines indicate 95% uncertainty interval around index values. Thicker lines (if present) indicate input uncertainty before addition of estimated additional uncertainty parameter.","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index5_logcpuefit_RecPCOBR.png",".",".","./index5_logcpuefit_RecPCOBR.png"
"index6_logcpuecheck_RecPCOBR.png","log(observed) vs. log(expected) index values with smoother for RecPCOBR","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index6_logcpuecheck_RecPCOBR.png",".",".","./index6_logcpuecheck_RecPCOBR.png"
"index9_standcpueall.png","Standardized indices overlaid","Index",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","index9_standcpueall.png",".",".","./index9_standcpueall.png"
"numbers1_sex1_beg.png","Beginning of year expected numbers at age of females in (max ~ 5.4 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers1_sex1_beg.png",".",".","./numbers1_sex1_beg.png"
"numbers1_sex2_beg.png","Beginning of year expected numbers at age of males in (max ~ 5.3 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers1_sex2_beg.png",".",".","./numbers1_sex2_beg.png"
"numbers2_meanage_beg.png","Beginning of year mean age in the population","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers2_meanage_beg.png",".",".","./numbers2_meanage_beg.png"
"numbers1_sex1_mid.png","Middle of year expected numbers at age of females in (max ~ 4.7 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers1_sex1_mid.png",".",".","./numbers1_sex1_mid.png"
"numbers1_sex2_mid.png","Middle of year expected numbers at age of males in (max ~ 4.7 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers1_sex2_mid.png",".",".","./numbers1_sex2_mid.png"
"numbers2_meanage_mid.png","Middle of year mean age in the population","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers2_meanage_mid.png",".",".","./numbers2_meanage_mid.png"
"numbers3_frac_female_age.png","Fraction female in numbers at age","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers3_frac_female_age.png",".",".","./numbers3_frac_female_age.png"
"numbers6_len_sex1.png","Beginning of year expected numbers at length of females in (max ~ 5.5 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
"numbers6_len_sex2.png","Beginning of year expected numbers at length of males in (max ~ 5.3 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers6_len_sex2.png",".",".","./numbers6_len_sex2.png"
"numbers7_meanlen.png","Beginning of year mean length (cm) in the population","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers7_meanlen.png",".",".","./numbers7_meanlen.png"
"numbers6_len_sex1.png","Middle of year expected numbers at length of females in (max ~ 4.7 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers6_len_sex1.png",".",".","./numbers6_len_sex1.png"
"numbers6_len_sex2.png","Middle of year expected numbers at length of males in (max ~ 4.7 million)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers6_len_sex2.png",".",".","./numbers6_len_sex2.png"
"numbers7_meanlen.png","Middle of year mean length (cm) in the population","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers7_meanlen.png",".",".","./numbers7_meanlen.png"
"numbers8_frac_female_len.png","Fraction female in numbers at length","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers8_frac_female_len.png",".",".","./numbers8_frac_female_len.png"
"numbers4_equilagecomp.png","Equilibrium age distribution","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers4_equilagecomp.png",".",".","./numbers4_equilagecomp.png"
"numbers5_ageerrorSD.png","Ageing imprecision: SD of observed age (yr)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers5_ageerrorSD.png",".",".","./numbers5_ageerrorSD.png"
"numbers5_ageerrorMeans.png","Ageing imprecision: Mean observed age (yr)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers5_ageerrorMeans.png",".",".","./numbers5_ageerrorMeans.png"
"numbers5_ageerror_matrix_1.png","Ageing imprecision: matrix for method 1 <br>(White = 1.0, Orange = 0.5, Red = 0.0)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers5_ageerror_matrix_1.png",".",".","./numbers5_ageerror_matrix_1.png"
"numbers5_ageerror_matrix_2.png","Ageing imprecision: matrix for method 2 <br>(White = 1.0, Orange = 0.5, Red = 0.0)","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers5_ageerror_matrix_2.png",".",".","./numbers5_ageerror_matrix_2.png"
"numbers10_ageerror_matrix_1.png","Distribution of observed age at true age 
 for ageing error type 1","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers10_ageerror_matrix_1.png",".",".","./numbers10_ageerror_matrix_1.png"
"numbers10_ageerror_matrix_2.png","Distribution of observed age at true age 
 for ageing error type 2","Numbers",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","numbers10_ageerror_matrix_2.png",".",".","./numbers10_ageerror_matrix_2.png"
"comp_lendat_flt1mkt2.png","Length comp data, retained, ComHL","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt1mkt2.png",".",".","./comp_lendat_flt1mkt2.png"
"comp_lendat_bubflt1mkt2.png","Length comp data, retained, ComHL (max=0.25)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt1mkt2.png",".",".","./comp_lendat_bubflt1mkt2.png"
"comp_lendat_data_weighting_TA1.8_ComHL.png","Francis data weighting method TA1.8: ComHL <br> Suggested sample size adjustment (with 95% interval) for len data from ComHL:<br>0.9774 (0.523-13.848) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_ComHL.png",".",".","./comp_lendat_data_weighting_TA1.8_ComHL.png"
"comp_lendat_flt3mkt2.png","Length comp data, retained, ComTrawl","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt3mkt2.png",".",".","./comp_lendat_flt3mkt2.png"
"comp_lendat_bubflt3mkt2.png","Length comp data, retained, ComTrawl (max=0.23)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt3mkt2.png",".",".","./comp_lendat_bubflt3mkt2.png"
"comp_lendat_data_weighting_TA1.8_ComTrawl.png","Francis data weighting method TA1.8: ComTrawl <br> Suggested sample size adjustment (with 95% interval) for len data from ComTrawl:<br>1.0471 (0.5825-7.8792) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_ComTrawl.png",".",".","./comp_lendat_data_weighting_TA1.8_ComTrawl.png"
"comp_lendat_flt4mkt2.png","Length comp data, retained, RecPR","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt4mkt2.png",".",".","./comp_lendat_flt4mkt2.png"
"comp_lendat_bubflt4mkt2.png","Length comp data, retained, RecPR (max=0.19)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt4mkt2.png",".",".","./comp_lendat_bubflt4mkt2.png"
"comp_lendat_data_weighting_TA1.8_RecPR.png","Francis data weighting method TA1.8: RecPR <br> Suggested sample size adjustment (with 95% interval) for len data from RecPR:<br>1.0224 (0.7111-1.8538) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_RecPR.png",".",".","./comp_lendat_data_weighting_TA1.8_RecPR.png"
"comp_lendat_flt5mkt2_page1.png","Length comp data, retained, RecPC (plot 1 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt5mkt2_page1.png",".",".","./comp_lendat_flt5mkt2_page1.png"
"comp_lendat_flt5mkt2_page2.png","Length comp data, retained, RecPC (plot 1 of 2) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt5mkt2_page2.png",".",".","./comp_lendat_flt5mkt2_page2.png"
"comp_lendat_bubflt5mkt2_page2.png","Length comp data, retained, RecPC (max=0.18) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt5mkt2_page2.png",".",".","./comp_lendat_bubflt5mkt2_page2.png"
"comp_lendat_data_weighting_TA1.8_RecPC.png","Francis data weighting method TA1.8: RecPC <br> Suggested sample size adjustment (with 95% interval) for len data from RecPC:<br>0.9318 (0.5963-1.8306) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_RecPC.png",".",".","./comp_lendat_data_weighting_TA1.8_RecPC.png"
"comp_lendat_flt6mkt2.png","Length comp data, retained, RecDD","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt6mkt2.png",".",".","./comp_lendat_flt6mkt2.png"
"comp_lendat_bubflt6mkt2.png","Length comp data, retained, RecDD (max=0.32)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt6mkt2.png",".",".","./comp_lendat_bubflt6mkt2.png"
"comp_lendat_data_weighting_TA1.8_RecDD.png","Francis data weighting method TA1.8: RecDD <br> Suggested sample size adjustment (with 95% interval) for len data from RecDD:<br>0.9292 (0.699-1.7699) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_RecDD.png",".",".","./comp_lendat_data_weighting_TA1.8_RecDD.png"
"comp_lendat_flt7mkt2_page1.png","Length comp data, retained, Sanitation (plot 1 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt7mkt2_page1.png",".",".","./comp_lendat_flt7mkt2_page1.png"
"comp_lendat_flt7mkt2_page2.png","Length comp data, retained, Sanitation (plot 1 of 2) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt7mkt2_page2.png",".",".","./comp_lendat_flt7mkt2_page2.png"
"comp_lendat_bubflt7mkt2_page2.png","Length comp data, retained, Sanitation (max=0.36) (plot 2 of 2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt7mkt2_page2.png",".",".","./comp_lendat_bubflt7mkt2_page2.png"
"comp_lendat_data_weighting_TA1.8_Sanitation.png","Francis data weighting method TA1.8: Sanitation <br> Suggested sample size adjustment (with 95% interval) for len data from Sanitation:<br>0.9796 (0.6911-1.6546) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_Sanitation.png",".",".","./comp_lendat_data_weighting_TA1.8_Sanitation.png"
"comp_lendat_flt8mkt0.png","Length comp data, whole catch, NWFSCTrawl","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt8mkt0.png",".",".","./comp_lendat_flt8mkt0.png"
"comp_lendat_bubflt8mkt0.png","Length comp data, whole catch, NWFSCTrawl (max=0.15)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt8mkt0.png",".",".","./comp_lendat_bubflt8mkt0.png"
"comp_lendat_data_weighting_TA1.8_NWFSCTrawl.png","Francis data weighting method TA1.8: NWFSCTrawl <br> Suggested sample size adjustment (with 95% interval) for len data from NWFSCTrawl:<br>1.038 (0.6603-8.0618) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_NWFSCTrawl.png",".",".","./comp_lendat_data_weighting_TA1.8_NWFSCTrawl.png"
"comp_lendat_flt9mkt2.png","Length comp data, retained, GillnetSurvey","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt9mkt2.png",".",".","./comp_lendat_flt9mkt2.png"
"comp_lendat_bubflt9mkt2.png","Length comp data, retained, GillnetSurvey (max=0.2)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt9mkt2.png",".",".","./comp_lendat_bubflt9mkt2.png"
"comp_lendat_data_weighting_TA1.8_GillnetSurvey.png","Francis data weighting method TA1.8: GillnetSurvey <br> Suggested sample size adjustment (with 95% interval) for len data from GillnetSurvey:<br>0.9113 (0.5712-2.3975) <br><br>For more info, see<br> <blockquote>Francis, R.I.C.C. (2011). Data weighting in statistical fisheries stock assessment models. <i>Can. J. Fish. Aquat. Sci.</i> 68: 1124-1138.</blockquote>","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_data_weighting_TA1.8_GillnetSurvey.png",".",".","./comp_lendat_data_weighting_TA1.8_GillnetSurvey.png"
"comp_lendat_flt10mkt2.png","Length comp data, retained, Impingement","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_flt10mkt2.png",".",".","./comp_lendat_flt10mkt2.png"
"comp_lendat_bubflt10mkt2.png","Length comp data, retained, Impingement (max=0.26)","CompDat",2017-06-13 13:19:22,"StartTime: Tue Jun 13 12:18:08 2017","comp_lendat_bubflt10mkt2.png",".",".","./comp_lendat_bubflt10mkt2.png"
